"TOKEN";"REFTEXT"
"TZHTWRWBRV";"DESANT. GAZ-66 ZU-23-2"
"TZJDSMYTVR";"SPETSGRUPPA V"
"TZJSHPCMWY";"#DDR  24. Mot.-Schützen-Rgt."
"TZKTOQPNQO";"YCQM-121A PAVE TIGER [EW]"
"TZLQFSVFZF";"#RFA Panzerbrigade 29"
"TZNVYASNET";"JG-8"
"TZQISBSXKT";"2-PR-22"
"TZYDAWEUWA";"ROVER MILAN"
"TZYGPKVMOG";"Pz.Gren.-Bat. 223"
"Test_Unit";"Test_Unit"
"Test_Weap";"Test_Weapon"
"UABBGGZOTN";"ERC-90 SAGAIE RECO"
"UADCONRXIM";"Jäger-Bat. 621"
"UAEHSXFGOJ";"DESANT. WD-43"
"UAFRPKMNYM";"Su-22M4 [RKT]"
"UAGIRXLVGM";"M-46 130mm"
"UAGXQEOSKO";"UH-1N SCOUT"
"UAHDUUOKXH";"KPz. T-55AM2B"
"UAMGREVPNN";"Otd. Tank. Bat."
"UAMMWKEQDW";"6E DIVISION LEGERE BLINDEE"
"UAPBPYLZZW";"F-4F [HE1]"
"UAQVVCWMTP";"3e Carabiniers"
"UASLZYOQCE";"RM vz.70"
"UAUAEBTRJR";"2-29-y Gv. MSP"
"UAWPPSCRQP";"DESANT. KOMANDOSI"
"UAYWMIJBXA";"REZERWISCI (SVD)"
"UBAYQRBFSB";"SAPEURS"
"UBERKKDTZG";"5-8 Bah"
"UBKUBJIPRS";"BDX"
"UBMMIYRTRN";"M551 ACAV"
"UBMQUMRRZK";"Uru"
"UBOLQTFSXU";"#SOV  211-y Gv. Tank. Polk"
"UBPZXRXKCY";"1-13th Armored Bat."
"UBRGWBZRIL";"#US  82nd Airborne Div."
"UBRJWXTLYH";"BHELA I"
"UBVUTHGMOA";"F-104G [AA]"
"UBZBSTTMEG";"3-63rd Armored Bat."
"UBZGSSLRPM";"GSh-23L"
"UCBKVJLHZL";"2e Etranger"
"UCFLJNECST";"2A65"
"UCGDEZLION";"KPz. T-72M"
"UCGQCGMQCZ";"2-6 pz"
"UCGZPYTWLX";"3-PR-19"
"UCHGNEBJWY";"9-YA GV. TANK. DIV."
"UCIIGXTHXP";"Mk 83"
"UCJUEMXRPX";"GVARDEITSY (BMP)"
"UCKJFZDBLF";"MAS-49/56"
"UCLMNRLCFV";"CMDT PARA-CMDO."
"UCOTFNGVUG";"AR-70/90"
"UCPMYNEDLH";"SKYGUARD CV 35mm"
"UCSQRNUMQQ";"2A42 "
"UCTMMCSHFO";"3-249-y Gv. MSP"
"UCTWUPUWTZ";"MOTOSTRELKI CUBA (BTR)"
"UCUMUYKNQB";"787-y IAP"
"UCVXXLOUBF";"Belgische Luchtmacht"
"UCZAIMKBRA";"R550 Magic"
"UDBTXIUIJW";"3-3 pcz"
"UDCMJEPIPT";"SCHMEL-1"
"UDCQRBNBVH";"DESANT. 2B14 82mm"
"UDDLMZTPUV";"Br-2M"
"UDFHVBDJZV";"PRŮZKUMNÍCI"
"UDQQSBAMNH";"PHANTOM FGR.2 [CLU]"
"UDTENMIYDD";"SUPER ETENDARD [AT]"
"UDUBUDNOAU";"2-68. MSP"
"UDUKUYUNGJ";"Mi-17 [RKT 1]"
"UDVSSVFHLQ";"AIR-TO-GROUND ROCKETS"
"UDWBWSNGIK";"#RFA  64. Heimatschutz-Brig."
"UDWNOMPYUJ";"Mi-8T"
"UDXYROJWVH";"Amphibious"
"UDZAXXDQUX";"OT-62/R4MT"
"UDZHTMAJML";"3-52nd ADA"
"UEAGAZCLDQ";"1. TANKOVÁ DIVIZE"
"UEDNMGQMZQ";"SCOUT AH.1"
"UEGFXOIFUD";"Mi-24V [AT]"
"UEGOUMRDSY";"1-1054-y Art. Polk"
"UEGUTODADY";"21-YA STRELK. DIV."
"UEIECTIVYC";"VKK 333"
"UEJEWHWCWV";"RIFLES"
"UENDXQIXJE";"3-44-y Gv. Tank. Polk"
"UENUNAIAAY";"1-24 pcz"
"UEOMCLDZIL";"MT-LB"
"UEWKHDZDEU";"MAN 630 L2AE"
"UEWYSVTASC";"1-70-y Gv. Tank. Polk"
"UFAZWXEZZG";"1-211-y Gv. Tank. Polk"
"UFCUPPXLZW";"3-PR-23"
"UFDAONQWSI";"FAL Scope "
"UFDOJXCGFV";"PzGrenadier-Bat. 131"
"UFDYZWLRWU";"R-3R"
"UFFGOEKOYL";"L7A3"
"UFFUEBRKXZ";"1-29-y Gv. Tank. Polk"
"UFILMATBGZ";"HQ-CFE"
"UFMXXVQJJS";"V-600"
"UFOXNABUBL";"CHIEFTAIN MK. 10 CMD"
"UFPJTIQCLR";"Su-24M [AT1]"
"UFSVPYGJWE";"11 Afdva"
"UFTBEDMXWO";"KAB-500L"
"UFTQXABKWD";"III./MSR. 22"
"UFWSWUSZWD";"PINZGAUER 712M JAMMER"
"UFWUXIBVOT";"138-y otd. Tank. Soviet Polk"
"UGCLICQOVN";"JAGUAR [AT]"
"UGCMOMNCHK";"1-1-y Gv. Tank. Polk"
"UGDHLAULRO";"1-41 pz"
"UGEVLKUHID";"Artillerie-Bat. 535"
"UGIDVVTZZQ";"TORNADO IDS [HE]"
"UGJUUYNPLY";"1. MSD"
"UGKDOPAYTF";"25-YA TANK. DIV."
"UGLJLVWDED";"100 pułk zmech."
"UGONPYOPAA";"#RFA Artillerie-Regiment 10"
"UGORSJDJKL";"REZ. PM-43 120mm"
"UGQBHDXNMT";"RakArt.-Bat. 42"
"UGSNXKABCG";"5-3rd Field Artillery Rgt."
"UGTDJDEYGQ";"1-32 pz"
"UGVXNXMIFC";"AH-1W SUPERCOBRA [AA]"
"UGYAVPKQHC";"MiG-23BN [RKT]"
"UHCUPMBZET";"T-34/85M DOW."
"UHCYBLIEFI";"División Meca. Brunete n°1"
"UHJYCWXIWL";"The standard weapon for a large number of frontline soldiers, the battle rifle is effective against enemy troops at intermediate ranges.
Heavy and powerful, battle rifles are very accurate and deadly when the shooter is immobile, but quite less than an assault rifle on the move, especially since it uses smaller magazines. Most assault rifles can be modified with accessories such as scopes, foregrips, night vision devices, or single-shot grenade launchers."
"UHOUTPMSAL";"M58 MICLIC"
"UHPTVZIXCH";"[SHOCK#trait_SHOCK] [PARA#trait_PARA] [SML#trait_SML]"
"UHTWRUOZUB";"B-4"
"UHWWTTDLBF";"1-322-y MSP"
"UHYSDMAWEG";"GROUPE ANTICHAR"
"UIAUCMJBUY";"HQ-2"
"UIDVNVKPJG";"VKK 352"
"UIEVELUDYK";"2-51. MSP"
"UIIWQKDOSO";"Aufklärungs-Bat. 5"
"UIJCKEIBIP";"#CZ 64. Tankový Pluk"
"UIMCPUMZUX";"2e REP"
"UIPJANMGQT";"#RFA  19. Panzergrenadier-Brigade"
"UIQVSYZEVI";"102 Verkbat"
"UIRROWGHJV";"L8A2"
"UITXMSCJZS";"DRAGON I"
"UIVUFFCOJT";"BM-14M"
"UIYBROWPRB";"OT-65VP"
"UJABTWUSMV";"3. DLMB"
"UJCATGRFNM";"4-1054-y Art. Polk"
"UJDOKDZXAV";"R-13M"
"UJGHYBRNRS";"#RFA VBK 47"
"UJHGPIYARA";"2K22 TUNGUSKA"
"UJHXVAUFTT";"AGM-65E Maverick"
"UJIRMSRMDF";"#SOV 153-y Tank. Polk"
"UJISDDTCIQ";"170e Infanterie"
"UJJPWHMYIO";"2A44"
"UJKJRPMDFA";"AMX-30EM1 RECO."
"UJLWJJWOHX";"FALLSCHIRM.-MG-3 7,62mm"
"UJMGSUXVSE";"#FR 15e Division d'Infanterie"
"UJMWGQIZDB";"7. PANZERDIVISION"
"UJOGQCZKUZ";"AGM-65E Maverick"
"UJOKCIQLZX";"PARA. ROVER CP"
"UJSYLVNMMT";"JG-1"
"UJUVGOZYIV";"CH-53G"
"UJUVNYYFIF";"M113A3"
"UJUZXXUCSF";"ADEN Mk.4 x2"
"UKBJIMWOHT";"III./PR-10"
"UKEWNSDWXA";"Swingfire"
"UKHSEKPKYG";"AB M1025 HUMVEE CP"
"UKISMQORGW";"BOFORS 57mm m/54"
"UKLNNEMOYK";"This unit is an Unmanned Aerial Vehicle, a drone piloted from a the ground by an operator and used for reconnaissance. Small, slow & silent, it is hard to spot by the human eye and intended to be discarded as a bird by radars."
"UKMPLYOTKP";"This unit features the oft-detested military police. As law enforcement, they ensure order behind the lines and instill harsh discipline within an army’s ranks."
"UKTYPNFRTY";"84mm HEAT"
"UKXNXWVBUY";"2e Bataillon Commando"
"UKXZSGTSGU";"#NL 11 Pantserinfanteriebrigade"
"UKZNORQUZM";"M577GA2"
"UKZPABUVIO";"VKK 245"
"ULCDJWYJNA";"HMG TEAM (M1919A4)"
"ULDZAKQCDL";"SEA KING S-61A."
"ULFNHFCZSB";"#RFA  5. Panzergrenadier-Brigade"
"ULGFRKUUXH";"BTR-60PBK"
"ULHDKRSWKK";"Panzer-Bat. 344"
"ULHJBRGNRG";"N.G. SCOUTS"
"ULHXKDCTDR";"RPG-26"
"ULJGHMIFYI";"Pz.Gren.-Bat. 122"
"ULKJHHZSMS";"1-505th PIR"
"ULKNQKHABB";"B-10"
"ULNKNYJFXO";"5 prplot"
"ULQLTFSKIY";"3-33-y MSP"
"ULRWFVPWMD";"Mk.18 RET"
"ULXGADAURW";"An air-to-ground missile (AGM) is designed to be launched from aircraft against ground targets. Depending on the combat role, various propulsion, warheads, and guidance modes are available. Most AGMs are fire-and-forget, while some require active or semi-active guidance onto a target.

Air-to-ground missiles are potent stand-off weapons. They are useful in surgical strikes against spotted high-value targets such as main battle tanks, air defense systems, artillery, and command units. Older-generation AGMs might lack accuracy."
"ULYXYIJWQL";"MiG-23BN [KMGU]"
"ULZETPDUFP";"F-16A [CLU]"
"UMAONRMPZB";"HU.10 MANDO"
"UMFQTYMPQM";"ILTIS MILAN 2"
"UMHBRYJSCG";"OH-58C Scout"
"UMMTERLFHP";"F3 AUTOMOTEUR 155MM"
"UMODVHEHSF";"MIRAGE 5BA MIRSIP"
"UMPVBDYXCY";"PIONIERKOMMANDO 1"
"UMQWGHESBS";"#SOV 3-ya Armiya"
"UMRHYSTFGG";"#SOV 283-y Gv. MSP"
"UMWQYAACAK";"AUFKL. Mi-14PL"
"UMYPTQHMSD";"2A72"
"UMZDUYMDLM";"M-30 122mm"
"UMZKDUMTNU";"4 DYW. ZMECHANIZOWANA"
"UNAMBVGKHY";"REZ. BTR-60PA"
"UNCZVMGPSQ";"3RD ARMORED OFFICIAL BATTLEGROUP"
"UNJKRZAULJ";"Tampella"
"UNKVNHDVKQ";"45 Painfbat"
"UNNQTESFQS";"1-400-y MSP"
"UNOZVVHXPD";"19-y Gv. APIB"
"UNPERXCQJZ";"Anti-Tank"
"UNTBRWWSBX";"WESSEX HC.2 SUPPLY"
"UNUFWDPFDW";"UH-1N SUPPLY"
"UNXEWCOFPO";"TOPAS SPG-9"
"UNXZVVDUXW";"N.G. SCOUTS"
"UNZEGKAIRG";"D-25T"
"UOAAHWXNSK";"9F53"
"UOGLWCZBQK";"PANZERMÖRSER"
"UOHMUEQDBK";"M1 81mm"
"UOIUADXWWO";"MOT.-SCHÜTZEN (BTR)"
"UOIYAANQXO";"EE-15"
"UOQDJFTBUM";"Air-dropped explosive weapon that ejects small unguided cluster bombs."
"UOSOPWRCIF";"6 Brygada Powietrznodesantowa"
"UOTDVWSPZR";" RT PRŮZKUMNÍCI"
"UOTPORVZZA";"L37A2"
"UOUBCWQKET";"3M9M1"
"UOVUFPAFSA";"MiG-21bis [NPLM]"
"UPAGROBMEC";"MT-LBu"
"UPCNPMGYLD";"BTR-70 S-5"
"UPCXZZDTII";"DShKM"
"UPDRXREJUY";"DM34 HAFLA"
"UPIDCEQJOE";"MARINES TOW-2"
"UPKIJCLXVJ";"A submachine gun (SMG) is a quick-firing, short-range firearm. This type of weapon fires smaller caliber rounds, which allows for a more compact automatic weapon. SMGs are frequently fielded by assault infantry or rear-echelon troops and vehicle crews as a personal defense weapon.

A submachine gun's range, accuracy, and damage are less than that of an assault rifle. The rate of fire is higher, making them better suited for close or urban combat. "
"UPNLAHYUUS";"FÜPZ. T-72"
"UPVIJMRTDF";"M201 AA52"
"UPYSVAUCZQ";"GPU-5/A Pave Claw"
"UPZGYQWIYB";"#UK  3rd Armoured Division"
"UQAPNJQHPU";"142 Painfbat"
"UQBXPWSTLN";"2-6 Baa"
"UQCNWGUXTN";"81,/115-y otd. Tank. Polk"
"UQCTRBWSWG";"3. LVD"
"UQDZSKKTZF";"CH-135 [AT]"
"UQGGMOVSXC";"Su-24 [SEAD]"
"UQJBVCGSOQ";"#CAN 1 CMBG"
"UQLDXSXEGZ";"EM-1ère DB"
"UQMDGUJBNP";"HQ-1 (BE) Corps"
"UQMSVYKMIO";"138-Y OTD. TANK. POLK"
"UQMTDTXFXO";"RAZVEDKA"
"UQMVBWUAJB";"ROLAND 2 CAROL"
"UQNJNJDIKF";"1ST LLD. DIV. OFFICIAL BATTLEGROUP"
"UQNWNEMPKY";"OT-62/R4MT"
"UQNZJCRJTK";"9K115 METIS"
"UQODQNBBAM";"StG 77"
"UQQWJAKEXF";"GeWa-20"
"UQQWRMNYWW";"1-12 pz"
"UQRDAOFRUY";"KRAKA FÜH."
"UQTQOEWSSE";"MG3"
"UQXQMFNUDU";"2A51"
"UQXTZFHCHJ";"Su-22M4 [AT]"
"URDXTPMJRD";"Pod ADEN Mk4"
"URFJILETYJ";"L6 WOMBAT"
"URGWDXPBBL";"#RFA 74. Pionier-Rgt."
"URJLOCZIZC";"L4A4"
"URMQZIHLJF";"R-77"
"UROCHVUSYE";"3-362. DP"
"UROZEQOXAY";"DD-12 DZ"
"URPLGOTLTH";"RM vz.51"
"URQVCIEAYV";"486-y Otd. Vertoletniy Polk"
"URSFOAHGNN";"FR. POLIZEI-RESERVE"
"USHXILZCQF";"439TFS"
"USLHXCVPHJ";"F-85 M40A1"
"USLRGXMTIA";"DESANT. UAZ-3151 AGS-17"
"USNCXPWZOJ";"1-119-y Otd. Tank. Polk"
"USPJXQKSDW";"MIRAGE 2000C RDM [AA2]"
"USPXRRBPHO";"WP-8Z"
"USQJPKRLLN";"9-y Razvedka Bat."
"USQQXYJOKA";"PHANTOM F.3 [AA]"
"USTVGTBHPR";"32 pułk zmech."
"USUXFAVOYQ";"INGENIøR"
"USVRBEFYKF";"M1 ABRAMS"
"USWQVHDRYY";"ALPHA JET [HE2]"
"UTAVFJMDZZ";"Oerlikon KBA"
"UTGBWYJOYH";"M14"
"UTKHOTNKZA";"EM-15e DI"
"UTLFYBXZUW";"Falanga-P"
"UTMAFZEWHI";"Royal Scots Dragoon Gds."
"UTMJLVVNDC";"Panzer-Bat. 633"
"UTNBRCIWMT";"JRROF"
"UTNPWYVTOT";"TORNADO GR.1 [HE]"
"UTTAKVWLJR";"(Crimean Defence Force)"
"UTUDSOVAEO";"4-8 Bah"
"UTZRHTSPNX";"AML-60-12"
"UUFHCLNQIB";"Jäger-Bat. 106"
"UUHBZNQZBM";"AK-74"
"UURHECKSYM";"4-724-y Gv. Art. Polk"
"UURIZKJXEE";"Mi-24D DESANT"
"UURTIPQZNY";"TRM-10000"
"UUUZXXSGLH";"Esc. de Chasse 1/3 Navarre"
"UUVEBCYZUK";"#SOV 166-y Gv. MSP"
"UUWOVZUMOZ";"8TH INFANTRY DIVISION (MECH.)"
"UUXJYTZNGV";"#DDR 30. Mot.-Schützen-Rgt."
"UUYSETCGTJ";"Barret M82"
"UUZTNDTOUK";"R-98MT"
"UVANJEDFEA";"PARA. SCOUTS"
"UVBTMEUSOK";"2A19"
"UVDUFSEEQV";"BTR-70 RYS"
"UVKGREJKZY";"HS-831A"
"UVKUHQFBYB";"2de Lansiers"
"UVLZJZOSUV";"TOS-1 BURATINO"
"UVPTRTEEDZ";"Panzer-Bat. 153"
"UVQROIZSGJ";"3-38. DP"
"UVRAKNXRQG";"AIR-TO-GROUND ROCKETS"
"UVSUWQHIVC";"GACA ATP XI"
"UVUCAJSXYT";"#RFA  11. Artillerie-Regiment"
"UVUNYGBORW";"Mi-24D [AT2]"
"UVYFKYAMJV";"4-71. KDBr"
"UVYYPMGYZR";"9. Stíhací Letecké Pluk"
"UVZJJMLJDS";"Sicherungs-Bat. 4452"
"UWBNCTSOUZ";"#SOV 278-y Gv. MSP"
"UWDQWNQYQB";"R-60M"
"UWFITUIDDO";"L65/120 120mm"
"UWQWEZOGAV";"M12"
"UWRZUZZYGA";"CENTURION Mk.V"
"UWYFLHJYPV";"Pionier-Bat. 210/250"
"UWZJQVJVFI";"5 pułk zmech."
"UXDHRJQVSG";"AMX-13 Mod.56 PC"
"UXDTZFMKZD";"M55 Maxson"
"UXFYDBEDPF";"FRP ROLAND 3"
"UXIQOKYDLB";"FH155-1 155mm"
"UXKABOEGMH";"2-6-34-ya Artilleri. Div."
"UXLJFURKKB";"BLG66 Belouga"
"UXMSZDAZDC";"CMDT MECH. FUSILIER "
"UXNKEXMRMZ";"OBÚS 203/25 M115"
"UXPHICGLYS";"AMX-13 DCA"
"UXPMHETMAX";"ECUREUIL"
"UXRLWYNPUE";"Panzer-Bat. 54"
"UXSDAOQEDQ";"AB MP PATROL "
"UXUIBSNNNJ";"BS-3"
"UXVHJORDPX";"SAS PATROL"
"UYATSIXAFW";"Stab-12. Panzerdiv."
"UYETZGOFIX";"USMC LAV-25"
"UYEUXQQBOG";"III./PR-16"
"UYFGNSBJAW";"#CAN 1st Canadian Air Division"
"UYIYEYCCSG";"An air-to-air missile (AAM) is one of the primary weapons aircraft use to destroy airborne targets. Optimized for a specific range envelope, these sophisticated weapons feature different propulsion methods, warheads, and guidance modes, such as radar or heat-seeking.

Some AAMs are designed for long-distance combat with a preference for speed and range. Short-range missiles emphasize maneuverability and are most often used during dogfights."
"UYJALNLOYI";"AIR-TO-AIR MISSILE"
"UYJKSPHOKS";"Mi-8TARK"
"UYMLKZXCRJ";"Strela-3"
"UYMTMOLREJ";"TERRIERS PARAS"
"UYOJGNSKWW";"MILITARY POLICE"
"UYQUZFRKTZ";"16 bdes"
"UYUJRDJGGN";"BK90/L40"
"UYWCQNITED";"Mini-Uzi"
"UYWJOMFBHS";"PLRK S-10M"
"UYYFMAMVHS";"ILTIS CP"
"UZAFWOMUBS";"2-227th Attack Helo. Bat."
"UZBIRPDEJO";"SNIPER"
"UZCBVZIGWN";"BTR-40B"
"UZCDOMCAQF";"101 Tkbat"
"UZFBDTGRIW";"I,/The York Volunteers"
"UZIAYMXFZZ";"N.G. RIFLES (M67)"
"UZKFJANVFY";"27-YA GV. MOTOSTRELK. DIV."
"UZKJUPNFLB";"7.62mm"
"UZOWQUVILK";"M59 155mm"
"UZSEOTPZYB";"47-YA GV. TANK. DIV."
"UZSGGHUQPL";"USMC RECON"
"UZUPQEBUYZ";"7e Blindee"
"UZUXPNUGSM";"HARRIER GR.3 [HE1]"
"UZVBJFBSZR";"#ESP Brigada Mecanizada 11"
"UZVQLQKVPP";"Token inexistant PAHRYYTNTY dans SERIOUS_Localisation_Unites"
"VAATGIMUGQ";"CERBERE 76T2 20mm"
"VAAZYOGSYP";"CH-53E SUPPLY"
"VACGQKJLMG";"Geb.Art.-Bat. 235"
"VAFLSUNPTO";"Heimatschutzbrigade 64"
"VAGSBBYCRK";"HR.15 MANDO"
"VAGXYMMFAI";"MOR. PLAMYA 30mm"
"VAJTRMPDUU";"I-III./Artillerie-Brigade 40"
"VAKPWVTUYW";"#SOV  34-ya Artilleri. Div."
"VALBSFPXUZ";"SRAAW (L)"
"VALPBMQZBM";"MG3"
"VAOASKFAGT";"NIEBIESKIE BERETY"
"VAPJIZAXNY";"LYNX AH.7 CHANCELLOR"
"VAQCERVWDC";"227mm"
"VASOZMZJWK";"REZ. STRELA-3"
"VATQGXHMHY";"KPz. T-72S"
"VAWJXCZVJV";"3-265-y  Gv. MSP"
"VAXNBTTGDI";"M3 BRADLEY CFV"
"VAYDXHBMMQ";"AM50"
"VAYGMOZAXX";"An Unmanned Aerial Vehicle (UAV) is a remotely piloted drone. UAVs fly reconnaissance missions, providing battlefield surveillance without putting a human pilot at risk."
"VBDTMOEDIP";"92nd Tac. Fighter Sq."
"VBFAVTUKLA";"PARA. JAVELIN"
"VBIOESGPNX";"#US 10th Tac. Fighter Wing"
"VBIRXDYEPR";"This unit is composed of soldiers trained to fight with an Infantry Fighting Vehicle (IFV). Following an army's mechanized infantry doctrine, the troops work closely with an IFV once dismounted. This way soldiers take full advantage of the vehicle's armor, weapons, and sensors."
"VBRIURMRDF";"REZERVISTI"
"VBRZSOVOYZ";"SFl M107 175mm"
"VBSYVUKFST";"#SOV  35-ya Gv. DShB"
"VBZDWOUGIC";"#UK  5 Airborne Brigade"
"VCABHLDIFJ";"3-61 brop"
"VCAKDRNOTR";"PzArtillerie-Bat. 145"
"VCBNKOYMVJ";"RAZV. BMP-2"
"VCDLVRCXJI";"526th Tac. Fighter Sq."
"VCGMJUQTTY";"AS.11"
"VCGMMVUDFB";"CF-188 [CLU]"
"VCGQAVQWUZ";"SCOUTS"
"VCLUPYKWYB";"FALLSCHIRMJÄGER (Metis)"
"VCNJWGKRQF";"AIR-TO-GROUND MISSILE"
"VCOZHJWSWA";"3-68-y Gv. MSP"
"VCTAJSNKPP";"MAPATS"
"VCTDZFEIMO";"MOT.-SCHÜTZEN (Metis)"
"VCTRKCRYUA";"1ste Jagers te Paard"
"VCUEEGSQBW";"4-99-y Art. Polk"
"VCYONNASZY";"TORNADO IDS [AT]"
"VDECPFNWJD";"GAZ-69"
"VDEYZCUJAE";"TOA-PC"
"VDGRYCZXSK";"#DDR 5. Armee"
"VDJJJCJCMZ";"17 Painfbat"
"VDNCQMNBVI";"AERO-FIRE TEAM (AT-4)"
"VDOZXYKNBR";"AMX-10 P"
"VDRLKWBGRW";"USMC M252 81mm"
"VDSQIYHFYO";"Mortars are indirect-fire crew-served infantry weapons capable of lobbing shells in high trajectories across medium distances.
Mortars come in various calibers, from 50mm to 120mm to the occasional massive 240mm. Caliber size determines their range, how easily they can be transported, rate of fire, and destructive power. Some larger units are vehicle-mounted on dedicated carriers, allowing quick displacement after shooting. Capable of firing off different types of rounds, from high-explosive to smoke or illumination, mortars provide indispensable organic fire support on the battlefield."
"VDSVYAWTEK";"R-330 RAMA"
"VDUIXDZGDH";"ROLAND 3"
"VDUVHREUIU";"PARAS-MARINE"
"VDVAXRSDYG";"EF-101B ELECTRIC VOODOO"
"VDVBZUNHPV";"MOR. ZU-23-2"
"VDXYWRPWZA";"TPz FUCHS RASIT"
"VEBJUQIQPB";"KPz. T-55A"
"VEDDVQMTOI";"2-sMSR. 25"
"VEGEGJZNIQ";"M185"
"VEGLJSLJPY";"MIRAGE III E [SEAD]"
"VEGLMBKIUB";"S-60"
"VEHAIXSFRI";"Su-22M4 [NPLM]"
"VELRPEIJXG";"103 Field Rgt. RA (V)"
"VEOIWARPBE";"KMGU"
"VEOXCBWAVA";"1-117-y Gv. MSP"
"VEREPDDWCU";"Panzer-Bat. 121"
"VESBBEJAJQ";"GV. NSV 12,7mm"
"VETEQONZST";"3-210-y MSP"
"VEVZEQKNZD";"Mi-8TV [RKT 2]"
"VEXFEGHKYW";"440-y otd. Vertolotnyy Polk"
"VEXUQNTGLG";"Mk 82"
"VFCLVJTJJU";"3-280-y Gv. MSP"
"VFDWDVGFLR";"61 BRYG. ART. WOJSK OPL"
"VFETSMVFOQ";"264kg"
"VFFWEPTDJT";"JYSKE DIVISION"
"VFJEZVGMXY";"M55"
"VFJREXLYCH";"2-325th PIR"
"VFNCIHYIGC";"DShKM"
"VFNPGPROFP";"#SOV 105-ya ADIB"
"VFPHRLPUXK";"Panzer-Bat. 143"
"VFRYOOJRJZ";"Pz.Gren.-Bat. 561"
"VFWYHJIORZ";" M1008 CUCV AGL"
"VFZMXXNYHO";"1-6 Baa"
"VGDKUJXMCS";"L19"
"VGENQTGLTO";"CHINOOK HC.1"
"VGFYTMOXMM";"1-48-y Gv. Tank. Polk"
"VGJUQVKDNN";"GEPARD B2"
"VGLLALZUFC";"MISTRAL"
"VGPCMMZNFF";"3-7-y Gv. Tank. Polk"
"VGPVYQIZXE";"NR-30 x3"
"VGPYDVCXFP";"CMDT AEROMOBILES"
"VGUBMRIROU";"MOTOSTRELKI KOM."
"VHBESECAPJ";"T-80BV IZD. 29"
"VHJUQNCNLV";"3-66th Armored Bat."
"VHKOYGJMBL";"M1919"
"VHKTUVVLBV";"45 Afdltlua"
"VHMMCZQHEA";"Bloodhound"
"VHOGRPMGDQ";"#RFA VBK 46"
"VHOWMVZSQN";"FRR-20"
"VHQFNCQBHB";"13. PLP"
"VHQMMDXDKP";"6TH INFANTRY DIVISION (LIGHT)"
"VHSMVQRRUC";"L-39ZO [RKT]"
"VHSPJBVLJK";"T-72B1"
"VHSWQPONZC";"M102 105mm"
"VHTISIWXQF";"1. CANADIAN DIVISION"
"VHTJSGAIEK";"N.G. M30 107mm"
"VHTOGGOSSQ";"ASh-78-1"
"VHVFXTAPXH";"USMC M109A2"
"VHVVMXBTGL";"5-6 Baa"
"VHWFVTKJBF";"#DDR 28. Mot.-Schützen-Rgt."
"VHWOMSDWUB";"SNEB"
"VIBGPOEQPA";"MiG-21bis [AT]"
"VIBLGXKYOY";"BL 5,5-inch"
"VIDTXOMVMP";"M249"
"VIFCZPOOHH";"An Laser Guided Bomb (LGB) is an explosive employed by aircraft against enemy ground units.
Simple and destructive, guided bombs are also known as GBU(Guided Bomb Unit). A disadvantage is that bombs dropped as a payload need to have the user fly over a target, but are rather accurate. Guided bombs can come in many shapes and sizes. "
"VIGMPCKHPE";"2ste Jagers te Paard"
"VIHBYIAHTG";"11. MOT.-SCHÜTZEN-DIVISION"
"VIISHCSUVY";"AIR-TO-GROUND ROCKETS"
"VIKLVOBBXC";"DA-1 Armia"
"VINSKPQBTA";"RPK-74"
"VIPFZTMKZL";"1-13. TP"
"VIQRPJLJLK";"9M27F"
"VIRZVJXXKY";"31-YA TANK. DIV."
"VITHKMNLKR";"Stab-1. Gebirgsdivision"
"VIWDBFBYNI";"31-ya Tank. Div."
"VJDQLBCXJO";"MOTOSTRELKI (RPG-26)"
"VJEYMXXXCX";"20.MOT.SCH.DIV. OFFICIAL BATTLEGROUP"
"VJFTVGVOBE";"A-6E INTRUDER [SEAD]"
"VJHPQIEVKF";"9M37M"
"VJIHKERECW";"13. PPR"
"VJITWRXFLN";"M38A1 NEKAF"
"VJJHXFYLWD";"24 Brygada moździerzy"
"VJMEJCSLJF";"Half Team"
"VJOECHDJUM";"JAGUAR GR.1 [HE1]"
"VJTAEUTVWC";"BELOZOR"
"VJZVUNOUWJ";"M3A1 BRADLEY CFV"
"VKCDALTGWV";"RT-61"
"VKFVCNHBGN";"F-6C [AA]"
"VKHXIAXGZW";"Panzer-Bat. 283"
"VKKGFLIIRC";"CAV. TROOPERS (DRAGON)"
"VKPNQYHZZN";"6-YA OG MOTOSTRELK. BRIG."
"VKQJEIYRGN";"Su-22M4 [RKT]"
"VKTJBTRJKM";"GeWa-17"
"VKUNRCJBPL";"Strela-2M"
"VKUQPZIGQM";"#CZ 2. Tankový Pluk"
"VKUQQFBOGN";"MSS 1.2AC"
"VKVPVORMUG";"RAPIER FSB2"
"VKXINRFXQR";"CH-54B TARHE"
"VLBLJXYQKF";"AGM-88 HARM"
"VLBMYLZRFS";"Unguided air-to-ground rockets are fired from aircraft and helicopters at ground targets.
A common weapon, rockets normally lack an active guidance system, separating them from missiles. A simple and easy-to-use weapon - though not very accurate - rockets are convenient in a short-range or area saturation role. Carrying various types of warheads, rockets are frequently fired from rocket pods in devastating salvoes. "
"VLDANEBZYU";"PARA. ECLAIREURS"
"VLDVAOPKRE";"Feldjäger-Bat. 741"
"VLFCRFKXSL";"#RFA  3. Panzerdivision"
