"TOKEN";"REFTEXT"
"XKTQNIPIYM";"A-6E INTRUDER [NPLM]"
"XKURYBRYXP";"TIRADORES"
"XKWFOJGBCW";"AS-90 155mm"
"XKWJADEBQQ";"1-68-y Gv. MSP"
"XKXLYPTQFD";"WP-8Z"
"XKYVHEFNED";"2. PZ.GRENADIER-DIVISION"
"XKZDTTRTLS";"HOT-2"
"XLDVSULPGX";"G3A3ZF"
"XLFSOHIFFT";"Jäger-Bat. 622"
"XLFUITCYRZ";"I./AR-4"
"XLHEVXRLNP";"StG 58"
"XLKQCMOVRG";"N.G. AH-1F TOWCOBRA"
"XLMGPYYSEK";"II./MSR. 17"
"XLOSPPNCHB";"#SOV 7-ya Gv. Tank. Div."
"XLOYNOTMXX";"Mi-24D [AT]"
"XLVCNVJYVN";"59 pułk zmech."
"XLZRJLMPFC";"Fs-MRS. 120mm TAMPELLA"
"XMBBDQFZHT";"#SOV 5-y Zen.-Rak. Brig."
"XMCUIBDHSY";"EXPLORADORES"
"XMDPANJXJY";"GDF-005"
"XMEEBDXOOV";"2-3 pcz"
"XMIJYQCDLR";"이 특수 지휘유닛은 사격통제체계, 센서, 통신장비 등 여러 장비를 갖추어 예하 포병의 간접사격 능력을 향상시킵니다."
"XMLAHYKUBR";"2-MSR. 28"
"XMLZFSIANL";"AT-F-5E [AA]"
"XMPEHKSGGF";"Queen's Own Highlanders"
"XMPLDJCNIF";"2. PZ.GRENADIER-DIVISION"
"XMPRQYOERW";"2-362. DP"
"XMQYPCOXKV";"11-YA GV. TANK. DIV."
"XMTOWAOZRA";"BVP-1P (Fagot)"
"XMTRHRVEBQ";"M67 RCL"
"XMVUENVYCM";"B-10"
"XMYNREYEHZ";"Groep Twenthe"
"XMYWYIYCFE";"M-46"
"XNAEDHRKUE";"B-4M 203mm"
"XNAZEVQJVS";"MOR. ZIL-131 SNAB."
"XNBGIMWRSY";"Jäger-Bat. 127"
"XNBOPTXRVD";"9M217"
"XNCGHXGBEQ";"KPz. T-54AM"
"XNCHNOFMEC";"INGENIØRER"
"XNCPDIWVMZ";"SPz BMP-1 SP2"
"XNEYPNTARL";"2. MOTOSTŘELECKÁ DIVIZE"
"XNJTNISHSC";"ALPHA JET E [CLU]"
"XNPILPPLHT";"USMC M1025 HUMVEE AGL"
"XNQTIXVWXE";"2-353-y Gv. Tank. Polk"
"XNROZDGSOU";"2A28"
"XNRSFVIBPP";"보병"
"XNRSYNCYMC";"미 해병대 지휘관"
"XNTLITOUUB";"FERRET MK2"
"XNUYGDKPUU";"124 Afdva"
"XNVABLSJIE";"FV1611 HUMBER PIG"
"XNWXSAXZBC";"AERO-ECLAIREURS"
"XNZDRWTWIT";"76,2mm"
"XNZUXSOXVG";"Gr.Wfr. M-43 82mm"
"XOGHLZYOEB";"3-17 pz"
"XOHDFIPBNW";"VKK 254"
"XOIEYPHIKL";"USMC LAV-M 81mm"
"XOJJVGFZWP";"Su-22M4 [CLU]"
"XONEWDTTUU";"2-PR-19"
"XOPABZQTUK";"Teritoriální Prapor"
"XOPPSRYKUJ";"Dual Auto. Gun M2A1"
"XORHMOYRRX";"PANTSERINF. (DRAGON)"
"XOSJFICSHR";"ERC-90 SAGAIE PC"
"XOSVHVGPQI";"HOT-2"
"XOTPKDQYIC";"해병 지휘관"
"XOYCKYZAKT";"3 pułk czołgów"
"XOYKKXINKN";"SUPER PUMA"
"XPADRQQGCJ";"M40A1"
"XPCSQCLEJA";"1-100-y Tank. Polk"
"XPDIHRTKKQ";"PM-43"
"XPFFTIVJAD";"AUFKL. PT-76B"
"XPFQAEKCDS";"1-126-y Gv. Art. Polk"
"XPGBQJHLXB";"Escadre de Chasse 2"
"XPMUMJRAEB";"20 dar"
"XPRQPWGXED";"TOA-LAG"
"XPVYAYFLPT";"FÜPZ. T-72"
"XPXHEQABVZ";"4. MOT.-SCHÜTZEN-DIVISION"
"XPYSPBEZYC";"NSV 12,7mm"
"XQCVWMVOGE";"PzArtillerie-Bat. 65"
"XQCYGRTULZ";"M219 x2"
"XQDQXJKTDV";"Mw. 74"
"XQDXPVPSCR";"RES. MARINES (AT-4)"
"XQGTPUFCQE";"PIONIER"
"XQHIVTIGSK";"2-3. MSP"
"XQHVVUGIJV";"1-333-y MSP"
"XQLIUJARME";"11E DIVISION PARACHUTISTE"
"XQLSHXIOJV";"#US  194th Arm. Brigade"
"XQQBVTTXBK";"TERRIERS PARAS (CarlG)"
"XQSJEKJCWA";"Smoke Launchers"
"XQTSCLYHJK";"1-40-y Gv. MSP"
"XQZMZXMMFR";"#BEL 2ste Wing"
"XRCQKFFSZH";"MiG-21bis [HE]"
"XREYZDDUZD";"DESANT. LuAZ-967M SPG-9"
"XRFQPMPIYO";"BRM-1K"
"XRFZXCBASB";"SEA KING Mk.48"
"XRHHQRXRWL";"PALR KONKURS"
"XRHKAMDMUB";"AIM-120A AMRAAM"
"XRHZZMOVXQ";"L4A4"
"XRLNEUUHFW";"76T2 Cerbere 20mm"
"XRLSIFQAMK";"Force d'Action Rapide"
"XRRLMCAVAO";"1-3 pcz"
"XRSYLQBGQE";"64-YA RES. TANK. DIV."
"XSBPWEAGBB";"JÄGER (PzF)"
"XSBREXNVLK";"F-16C [SEAD]"
"XSCKHOKXSY";"RT-61"
"XSCQLCTFZZ";"54th Engineer Bat."
"XSENGPKHLP";"M2HB 12,7mm"
"XSIGXLWYKE";"31-YA TANK. DIV."
"XSIWHLXYCV";"M35"
"XSKHLYWRKM";"3-237-y Tank. Polk"
"XSOFLBIFYD";"F-6A"
"XSPSWTNWEQ";"Heavily-armed plane"
"XSQOUZQCEO";"TU-22 [HE]"
"XSUQSOOYBR";"IMKA-4"
"XSVFGKHHMT";"SVD"
"XSVKHJZPIH";"Su-17M4 [SEAD]"
"XSVQFAWCPP";"1-79. MSP"
"XSWZUSWQFA";"18e Artillerie"
"XSZZQFMIYD";"101ST AIRBORNE DIVISION (AIR ASSAULT)"
"XTIUQZNDPR";"170mm"
"XTSBLHGOHD";"3-49. DP"
"XTTYSPOTQP";"M113 ADATS"
"XTUVTNRFAD";"Mi-8T [RKT]"
"XTXQCMYMWU";"Jäger-Rgt. 83"
"XTXUVMCXNF";"C1 155mm"
"XUCTJAKVLP";"30 Res. Dywizja Zmech."
"XUDPWLYANA";"Sicherungs-Bat. 4431"
"XUGDYJBYRX";"2-332-y Gv. Tank. Polk"
"XUGVJWKVLA";"M-46 130mm"
"XUKFFZHWPO";"예비 공병"
"XUKYDBROJP";"2-13. TP"
"XUQUQFDEOR";"M998 HUMVEE"
"XUSIEMYAMQ";"BL 5,5-inch 140mm"
"XUTVWWNOTF";"5,45mm"
"XUUQODRYXY";"#UK  22nd Armoured Brigade"
"XUYELWFUHY";"3-286-y Gv. MSP"
"XVBLOPBBJK";"CN-105 L/57"
"XVBOBVGXZD";"2-241-y Gv. MSP"
"XVGUKJKSAL";"Mi-2US"
"XVIOGZOERI";"ARMAT"
"XVIUMHJXAR";"M59 155mm"
"XVJUBETOUQ";"Jäger-Bat. 733"
"XVMIZXCKAT";"DESANT. SAPERZY (LPO-50)"
"XVORYURNNI";"F-8P CRUSADER [AA1]"
"XVPCXOITMI";"전차는 중장갑 차량으로 모든 종류의 지상표적을 상대로 효과적입니다."
"XVPONBIGUX";"55th Tac. Fighter Sq."
"XVPZEUVQNO";"DESANT. PKM 7,62mm"
"XVSTGJSUXI";"M201 RASURA"
"XVTGEMUZHI";"Mi-24P [AT2]"
"XVWKEFMSBV";"F-4G WILD WEASEL V [SEAD]"
"XVYRJSYPZQ";"RESERVISTEN FÜH."
"XWAETHXNYG";"82ND AIRBORNE DIVISION"
"XWAPRGYCBZ";"2A37"
"XWETVBBVLP";"2-360-y Tank. Polk"
"XWFKRKSKEC";"GC45"
"XWHKYFQEAG";"EM-11e DP"
"XWRWNCCCJQ";"M50/63 155mm"
"XWSMLGUDIJ";"예비 정찰병"
"XXDVCALEZS";"S-5M"
"XXFKYMLVGH";"VELITEL ŽENISTŮ"
"XXFQONNBQN";"ROVER CP"
"XXKDIWFSQA";"AH-6G LITTLE BIRD"
"XXKQXNPTEO";"ZU-23-2"
"XXLEUYEFHK";"Mk 84"
"XXLUMOQPRN";"Type 54"
"XXOBOVBGRJ";"T815 MUN."
"XXOIOGHXTY";"MiG-23MLA [AA]"
"XXOZCHQPWB";"L46"
"XXTZPAWQVT";"Mi-2"
"XXUGFUDGFA";"2-744-y Art. Polk"
"XXZBQGCMLY";"2-68th Armored Bat."
"XYBJLLDPZX";"RES. GENIE"
"XYCGCFGHRD";"V,/Queen's Rgt."
"XYFEWOZIKF";"MT-LBu"
"XYHVGGEVJC";"2-15-y Gv. Tank. Polk"
"XYIQTGQPUD";"AMX-13 VCI 20mm"
"XYKDTYPBZB";"R530"
"XYKYOXJBAV";"SANTANA RASURA"
"XYLWQYFRSU";"L16"
"XYMUOBHXJR";"2-63-y Gv. Tank. Polk"
"XYPHXWFAKI";"BRDM-2 KONKURS-M"
"XYPTNBVOKV";"GURKHA ROVER WOMBAT"
"XYUDXKRHRO";"Kom./10-ya Gv. Tank. Div."
"XYWBABLQQJ";"BTR-80K"
"XYWXTGJRHE";"CMDT PARA. SAS"
"XYYEKBNOSB";"#SOV 237-y Tank. Polk"
"XYZIHEOOLF";"MILAN 2"
"XYZPPNZEHG";"107mm"
"XZGNYYVKEG";"Pionier-Bat. 12"
"XZGWLAIXMQ";"2-23. TP"
"XZIMFELUID";"ZU-23-2"
"XZISNZEDEX";"HQ-3rd ID"
"XZJSRJKTOB";"Mi-2P"
"XZKZWNXTPR";"M998 HUMVEE DELTA"
"XZOABYJASD";"T-72M-E2"
"XZPSNORAYW";"R-77"
"XZQVWCRPAO";"AMX-13 T75 PC"
"XZTLIEIEHN";"3-100-y Tank. Polk"
"XZZROHBDLX";"Reservist"
"YAOBDDWREX";"공대지 로켓"
"YAOHQBWUVR";"303. TANKOVÁ DIVIZE"
"YAPVXISUZL";"SMAW"
"YARQLJAUXC";"LARS 2"
"YASKUWIHQT";"GBU-24"
"YATDSGEXSM";"#UK RAF Laarbruch"
"YAUFHEXQWO";"66mm HEAT"
"YAWNOTIEYR";"R-27T"
"YAXNZEAKUV";"KAMPFSCHWIMMER"
"YAYBBUFSKS";"DANA"
"YAYBMJPTED";"BTR-152"
"YAYEHVIPJI";"Kh-25MP"
"YAZBMBSUQL";"공수 정찰대"
"YBAVRPKZPO";"#CZ 74. Motostřelecký Pluk"
"YBBFTABAXY";"T-34/85M"
"YBCCIBIQXU";"17th Field Artillery Brig."
"YBFANDJRCL";"RES. KPz. T-54AM"
"YBFCTJBASQ";"USMC M1025 HUMVEE M2HB"
"YBHFKUEGOU";"349ste Smaldeel"
"YBKIBFHYCX";"MG3"
"YBLRJJCLKR";"Mi-8T [RKT]"
"YBMFDZDAKJ";"HS-831A"
"YBNBULLUQC";"ECUREUIL 20mm"
"YBQORWXSJS";"K.d.A. FÜH."
"YBUKXYPNCQ";"Sicherungs-Bat. 200"
"YBVZMYWDVD";"1-MSR. 35"
"YCABTWYEMX";"2A42 "
"YCBEYUSCBD";"Heeresflieger-Rgt. 26"
"YCFNPGQQRC";"#RFA  VBK 31"
"YCMRTIJZLN";"2B9 Vasilek"
"YCPONUZYRL";"M230"
"YCQJZGLCZU";"Fs-SPG-9"
"YCQRBQVSTK";"6E DIVISION LEGERE BLINDEE"
"YCSRMDAKHP";"MISTRAL"
"YCSTIBQORK";"Fs-SCHARFSCHÜTZE"
"YCTTMAAJJB";"Satchel Charge"
"YCVGEVDIZS";"M551 TTS SHERIDAN"
"YCYLPDRGYH";"HEIMAT-JÄGER FÜH."
"YCYZERNXSW";"PIONIER (Flam.)"
"YCZQWYLXRB";"#DDR 20. Panzer-Rgt."
"YCZZASAZNW";"M198"
"YDBIZCFQKL";"F-16CG [LGB]"
"YDBLCPLHVO";"T-72MD"
"YDBZJBWSUN";"LuAZ-967M"
"YDEMOHGNCL";"M3A2 BRAT"
"YDEPSQUBVA";"KRAKA M40A1"
"YDGXWMGADS";"2-16-y Gv. Tank. Polk"
"YDJGLUZRBT";"AKM"
"YDJJUCWYMK";"L-39ZA"
"YDJUCZBCSW";"332. Kanónová Dělostř. Brigáda"
"YDTHELFELP";"EXPLORADORES"
"YDTQMBDJKS";"ZU-23-2S"
"YDUURHYDEA";"AS.37"
"YDVHQEIVXU";"S-25O"
"YDVVHOXHEZ";"4-5 Baa"
"YDWRGQLHYI";"전차포는 지상표적에 포탄을 발사할 수 있는 대구경 고속포입니다. 운동에너지형 철갑탄(AP), 날개안정분리철갑탄(APFSDS), 고폭탄(HE), 대전차고폭탄(HEAT) 등 여러 탄종을 사용할 수 있으며, 일부 포는 전용 유도미사일까지 발사할 수 있습니다. 전차포의 구경은 사거리와 화력을 결정하는 중요한 요소입니다.

전차포는 보병, 다른 전차, 장갑차량을 직접사격으로 공격하는 전차의 주무장입니다."
"YEBFGLYLOY";"HEIMAT-JÄGER FÜH."
"YECPWZEIKQ";"#US 3rd Brigade (Forward)"
"YEENKYKBZI";"Mi-8MT [UPK]"
"YEKMWFEREZ";"돌격소총은 대다수 병사의 표준 전투화기입니다. 단거리에서 중거리까지 효과적이며, 소형화된 형식부터 더 정확한 반자동·점사형과 완전자동형까지 매우 다양한 종류가 개발되었습니다. 구경에 따라 기동성, 사거리, 화력이 달라집니다.

돌격소총은 적 보병과 일부 경장갑표적에 효과적입니다."
"YELICYNRVE";"SFL-H 2S3M 152mm"
"YEMCRFVOCE";"MiG-23BN [HE]"
"YENNEVSYDD";"Panzer-Bat. 14"
"YEOHSHNSTU";"3 gb 51 pz"
"YEOLSSDIML";"MOR. ZIL-131"
"YEQKGAOIAK";"AMX-30RE"
"YESDTHHAMI";"ROVER"
"YEZLYLESMP";"SAS 'G'"
"YFEUQMDEAF";"III./AR-4"
"YFISGCQGRM";"MOR. T-55AMDK"
"YFMDGZHGPQ";"GATLING"
"YFMUDGQHSF";"II./AR-4"
"YFMXFHSSQR";"1er Spahis"
"YFSFZCQMKT";"1-138-y otd. Tank. Polk"
"YFXMMZXILW";"2PzGrenChallenge"
"YFYSJYVWII";"#UK  19th Armoured Brigade"
"YFZECUDDOB";"M1 Long Tom"
"YFZNYLTAYD";"MOTOSTRELKI (BMP)"
"YGFQHBUXRR";"HJV CENTURION Mk.3"
"YGIMKMPKCY";"VW T3 FELDJÄGER"
"YGIRMVNBSW";"TOW-2A"
"YGJJAOMYSO";"2-67-y Gv. Tank. Polk"
"YGJLRBJDEJ";"GUARDS (CarlG)"
"YGNHDMJUJE";"F-16A [AA]"
"YGNHEZWSIN";"2-308-ya Artilleri. Brigada"
"YGNPNLKSJR";"M55 75"
"YGUBGUGKFA";"34-y otd. Razvedka Bat."
"YGUGARCKQF";"Pionier-Bat. 10"
"YHBWXLMHGX";"II./PR-10"
"YHDXMDGJQP";"L-39ZO [CLU]"
"YHEBHRIIKU";"SIG-543"
"YHGTQYBXDU";"#SOV 79-y Gv. Tank. Polk"
"YHHSJATYLU";"152E DIVISION D'INFANTERIE"
"YHIOZTAXIT";"PPLRK S-2M"
"YHKVFMIOWW";"2A46"
"YHLTTNPTBN";"M252 81mm"
"YHMEJWPVZU";"7,65mm"
"YHOMJQAEQA";"10. PLRP"
"YHRAPPZEST";"PZ.GREN. FÜH."
"YHTLBOKHNW";"LYNX AH.1 [RKT]"
"YHTNNXACCP";"미 해병대 정찰 저격수"
"YHXEPLAGZP";"9M38M1"
"YHXWORNERU";"BTR-70D"
"YHYAZULUUF";"1-172-y Gv. MSP"
"YHZLIXYYTN";"MiG-23ML [AA]"
"YIADMUSDOK";"HEIMAT. M48A2CGA1"
"YIAHNCVTZG";"#DDR 27. Mot.-Schützen-Rgt."
"YIARUBTJRC";"#DDR 3. LVD"
"YIBQYHFGYV";"LAV-C"
"YICIJCJTKU";"M35"
"YICKROCGIJ";"M117"
"YIEHAXEUSU";"V,/Royal Green Jacket"
"YIEWWNOGAG";"DESANT. SAPERI (RPO)"
"YIEZAZAAYY";"507e RCC"
"YIGQXLAAKW";"INFANTERIE CMG"
"YIMMOVATBS";"#US 11th Arm. Cavalry Rgt."
"YINGLZSRLH";"AIM-7M Sparrow"
"YIOPMEDIBJ";"AUVERLAND A3 PC"
"YIWXLXVNIA";"F-16A [AA]"
"YIWZAIBPKB";"BMP-1"
"YIXLGACUEP";"MIRAGE 2000C RDI [AA]"
"YIYIKRQBLN";"6E DLB OFFICIAL BATTLEGROUP"
"YJCUQQNSDA";"GRENZER (Flam.)"
"YJGVQTMEZZ";"ASTROS II [HE]"
"YJIXVZMIID";"M67 RCL"
"YJJBQAYWLG";"Kom.-1st Gv. Tank. Armiya"
"YJNGRYTFYG";"MOTOSTRELKI (BMP)"
"YJNJOKJFFO";"BTR-RD ROBOT"
"YJUVMWMHNT";"RPG-16"
"YJVNEBEWPF";"해병 공병"
"YJWCBWNQOY";"#RFA  4. Panzergrenadier-Brigade"
"YJYGMBXPDZ";"Stab-3. Panzerdiv."
"YJYWPRLVBY";"#SOV 56-y Gv. Tank. Polk"
"YKCADHNWBB";"PT-76B"
"YKCBOWWRFL";"TERRIERS "
"YKDVBQITDV";"1-693-y Art. Polk"
"YKEKLZUXWM";"2-40-y Gv. MSP"
"YKFIQHZDSL";"VW T3 GENDARMERIE"
"YKHABCBEAT";"Viper"
"YKHUXVJLQH";"3-51. MSP"
"YKMNOPTYHE";"6E DIVISION LEGERE BLINDEE"
"YKNHPSMKID";"RBS56"
"YKOXTNOAFR";"대전차 로켓발사기는 장갑차량을 파괴하도록 설계된 견착식 무기입니다. HE와 HEAT 등 여러 탄두를 사용하는 무유도 로켓추진탄을 발사하며, 전차와 다른 지상표적을 무력화하는 효과적인 원거리 휴대화기입니다.

사거리가 짧으므로 매복이나 엄폐지에서 사용할 때 가장 효과적입니다. 최신형은 관통력과 파괴력이 더 높으며 탠덤 탄두를 사용하는 모델도 있습니다."
"YKQKDGOLXN";"PZ.GRENADIER (PzF3)"
"YKRIMJUWJP";"122-JROF-L"
"YKRSDUMUNU";"RESERVISTEN (S.MG)"
"YKRVQCVRML";"UK Vz.59 7,62mm"
"YKSFLSJCWC";"JÄGER (PzF)"
"YKUEKXIGYN";"F-4E PHANTOM II [HE]"
"YKVOJVWJMQ";"M901 ITV"
"YKXBMCZGOT";"JAGUAR GR.1 [RKT]"
"YKXEIVKYJO";"82. Protiletadlová Raket. Brigáda"
"YKXJNLQTCS";"Mi-17 [RKT 2]"
"YLAFTODRPI";"MW-1 KB44"
"YLERMYZNEG";"#SOV  57-ya Gv. MSD"
"YLFHPAAUQR";"Kh-25ML"
"YLHUNJGZVW";"2-21. TP"
"YLIMMVCHDY";"ODSTŘELOVAČI"
"YLKLDVBXLR";"L5 105mm"
"YLOAWIGFUZ";"SPW-40P2 MALYUTKA-P"
"YLOOZYMCWO";"Refleks"
"YLPGDWJIEE";"DESANT. LuAZ 2F62 ZENITCHIK"
"YLTFYMHLTV";"M113A1 RECCE"
"YLYXQXKJOP";"ShKH DANA 152mm"
"YLZONFRFTS";"[CMD#trait_CMD] [SHOCK#trait_SHOCK] [PARA#trait_PARA] "
"YMFLAGHXMM";"35-ya GvDShB"
"YMIDZMALHD";"MECH. FUSILEROS MANDO"
"YMJAQGIYVI";"LYNX AH.1 HELARM/LBH"
"YMKBXMSCZG";"MiG-21MF [HE2]"
"YMPMHSWZBX";"34 Afdva"
"YMQRWZKBGL";"IGLA"
"YMSZIZLUXF";"3-172-y Art. Polk"
"YMTAJLSRKE";"HEIMAT-JÄGER"
"YMTNDSGPMT";"Mi-24V [AA2]"
"YMVYEELSTX";"지휘 헬리콥터"
"YNBCXMAERX";"M/37"
"YNDLJFDBIK";"대공포"
"YNEDNHMJWH";"MiG-23BN [HE]"
"YNGJOKMHRA";"USMC RIFLEMEN (AT-4)"
"YNGTWKCQMJ";"AML-90 INSTRUCT."
"YNHNVJJEXQ";"M113A1-B-MIL"
"YNKYLBXYRM";"적 전차와 장갑차량을 교전하고 파괴하는 데 특화된 유닛입니다."
"YNKZWZNLDT";"지휘관"
"YNNTEQYYKK";"G.91R/3 GINA [NPLM]"
"YNOBHGFLQD";"공중기병대원"
"YNSVXOCNPM";"WP-8z"
"YNSWLWBFZE";"ASh-78-2"
"YNSYUERUAM";"#RFA  35. Panzergrenadier-Brigade"
"YNUTASHOHT";"공중을 통해 전장에 투입되도록 훈련된 유닛입니다. 기동성이 매우 높지만 장비가 가벼우며 정규군보다 앞서 빠르게 전개할 수 있습니다."
"YNZLQYXPCL";"#SOV 243-y Gv. MSP"
"YNZLWTGOZU";"M1 81mm"
"YOEFRSROTK";"GV. PLAMYA 30mm"
"YOFKANTGIH";"BMP-1K3"
"YOFWDQAPUB";"MARSOUINS"
"YOGYWBAPXZ";"FAL"
"YOJBQBMOUS";"Sicherungs-Bat. 78"
"YOMAUDTCPM";"KRAKA MUN."
"YOMEDOOTJA";"N.G. M40A1"
"YOMEOMAVIL";"S-8KOM"
"YOMVVHXJBJ";"T-62MDK"
"YONTJMFBDD";"KËMBËSORIA E MEK. (ldr)"
"YOTAQAJQEW";"AANF1"
"YOTUMPCYEK";"AML-90 CP"
"YOTVEXDGMJ";"Aufklärungs-Bat. 12"
"YOVKUSKBLB";"1-7. TP"
"YOWBMGVFWE";"I British Corps"
"YPCCEHNKJR";"9. PLRP"
"YPCVOTOPWT";"PIONIER FÜH."
"YPEMXPWDPL";"1. TANKOVA DIVIZE"
"YPITWQCMPV";"1-54-y Art. Polk"
"YPLEEDFUUG";"FAL Scope "
"YPNDOXTAZS";"M1 ABRAMS CP"
"YPQADIBPGG";"Kom./27-ya Gv. MSD"
"YPTRZFEWZY";"REZ. T-55A"
"YPUIEGDPJD";"1ST ARMOURED DIVISION"
"YPUWRBQXWP";"3 gb 10 pz"
"YPVEXLHXAN";"Queen's Own Yeomanry"
"YPVMSEYNIP";"ZSU-23-4M3 BIRYUSA"
"YPXMWNQODK";"94. Heimatschutz-Rgt."
"YPXOPAOLOG";"PARA. MILAN  1"
"YPYILHAARE";"Tampella"
"YQAGXZWXVO";"MO.1.01.04"
"YQBSRWMUUE";"20. MOT.-SCHÜTZEN-DIVISION"
"YQEMCHNNLT";"DESANT. MOR. FAGOT"
"YQFBYMMROI";"III,/The Light Infantry"
"YQFDLLJSET";"AUFKLÄRER"
"YQHNARCEJM";"AB M998 AVENGER"
"YQIWZBIDYO";"42ste Smaldeel"
"YQJIZJRNSS";"Zwillinge MK 20 Rh 202"
"YQJJOWEPKB";"MiG-21MF [HE1]"
"YQJZZYSHVO";"OT-810"
"YQQHTOWLXS";"2-9 pa"
"YQROOSLZHC";"I./Queen's Dragoon Gds."
"YQTAIDPRSU";"REZ. SAPERZY"
"YQULHDMPMX";"M85"
"YQWIXXZDXL";"Catatumbo"
"YRBNGVACKT";"3-216. PTp"
"YRCCRXFSIR";"3-172-y Gv. MSP"
"YRGNIUGSNF";"494th Tac. Fighter Sq."
"YRHRJXUIBR";"HQ-2-ya Gv. Tank. Armiya"
"YRJEEMMWWP";"35TH INFANTRY DIVISION (MECH.)"
"YRMELBOLPD";"기병 정찰대"
"YRMTQMKCPN";"T-72"
"YRNEKRFKAZ";"2. PZ.GRENADIER-DIVISION"
"YRPYIWVCNW";"DIV.ACOR. BRUNETE OFFICIAL BATTLEGROUP"
"YRTXPLIUYN";"MiG-23BN [NPLM]"
"YSBUWVYAYN";"MLVW"
"YSLEYULPVD";"경지원화기"
"YSLJFYTPGM";"1-17th Cavalry"
"YSNVNECBJR";"512th Tac. Fighter Sq."
"YSPNDCTXOL";"결연한 유닛은 전투에서 받는 제압이 감소합니다."
"YSPZTECEMB";"11E PARAS OFFICIAL BATTLEGROUP"
"YSRLSRZHVW";"GRENZER"
"YSSCMQVTWR";"AUTOCANNON"
"YSUGYZPBFD";"716-y Zen. Art. Polk"
"YSVBQNJFUH";"79-GV.TD OFFICIAL BATTLEGROUP"
"YSVUHGKNSI";"Yak-B"
"YSXBEBYFTH";"#DDR  41. Mot.-Schützen-Rgt."
"YSXMAIZLDP";"DSh. SAPERI"
"YSZCSIONJL";"로켓"
"YSZKUFMXJY";"Velitelství a štáb 9. TD"
"YTBTEBWJYA";"FÜPZ. T-55AM2K3"
"YTCWTSAIQA";"S-125 NEVA"
"YTCWZCWQPI";"Breda/Bofors L40/70"
"YTCXJJAMGM";"3 Regiment AAC"
"YTFJFDVBQQ";"2-390-ya Gv. Art. Brigada"
"YTGEUPHVLD";"9K37 BUK-M1"
"YTMZHIDDFK";"CLKA OFFICIAL BATTLEGROUP"
"YTPIUOZSMW";"Feldartillerie-Bat. 31"
"YTPSMJMGQL";"LRM"
"YTVFZXRPMS";"MIRAGE III E [AA]"
"YTVNQMDPKA";"CN 90 F4"
"YTWUMUKSKF";"NF-5A [NPLM]"
"YTYAYADNZI";"Skyflash SuperTEMP"
"YUDJRIGYBP";"SAS 저격수"
"YUEMHRPJCM";"USMC ASSAULTMEN"
"YUFGEVJZRQ";"HQ-1st Infanfry Div."
"YUHNIGINKZ";"1st Battalion, Parachute Regiment"
"YUIEPJIYCS";"HM2A1 105mm"
"YUIXEXNNZW";"2A65 Msta-B 152mm"
"YUJKFMIJOF";"36th Tac. Fighter Wing"
"YUJVQMDJDA";"AMX-30 B"
"YUKUKBJXUZ";"F/A-16 [AT]"
"YUMNHEPZFG";"Vz. 53/59"
"YUVJRZUCUG";"MILAN"
"YUXKKMYORO";"UH-60A CO"
"YUYKDVUNZE";"ALPINI CMDO."
"YVBMEDJUWZ";"M118 105mm"
"YVBOZTXVUK";"INFANTERIE"
"YVDBOWDLEL";"#SOV  79-ya Gv. Tank. Div."
"YVGZVXTPSW";"HEIMAT-AUFKLÄRER"
"YVHZKWLLJR";"GAZ-69"
"YVLMVYSOCN";"39-YA GV. STRELK. DIV."
"YVSTUIGJFO";"REZ. M wz. 1943 160mm"
"YVVUDUEKYP";"II./MSR. 23"
"YVWBVDGDGZ";"104 Afdva"
"YVXBMWRXMG";"IFA W50"
"YVYCXWUNYE";"2A20"
"YWAAPIIFRO";"64-YA RES. TANK. DIV."
"YWBHZRGVPD";"Fallschirm.-Bat. 253"
"YWCAUHJJBK";"N.G. M60A1 RISE"
"YWCBVGTTYJ";"TOW 2A"
"YWCYOPHSYI";"MOR. BTR-60PB"
"YWEQJURVFY";"ALOUETTE III"
"YWFAIXZHZG";"Kom./11-ya Gv. Tank. Div."
"YWFMBNSXOW";"박격포는 운용조가 사용하는 간접사격 화기로, 단거리에서 중거리까지 고각 탄도로 포탄을 발사합니다. 구조가 단순한 후장식 무기이며 구경에 따라 사거리, 기동성, 파괴력이 달라집니다. 일부 대형 박격포는 차량에 탑재됩니다.

박격포는 HE탄과 연막탄 등 여러 탄종을 빠르게 발사할 수 있으며 전장에서 중요한 근접 화력지원을 제공합니다."
"YWGFAJMSSM";"CN-105 F1"
"YWIOENPTLP";"496th Tac. Fighter Sq."
"YWJMKHUVCW";"GT-MU-1D AGS"
"YWLFEQEERH";"MILITÆRPOLITI"
"YWMEHFUEVZ";"#RFA II. Korps"
"YWMTQHJAFI";"RPG-7VS"
"YWRPFVXUDD";"I./MSR. 24"
"YWRZLMPTCK";"Ka-29TB"
"YWSYQJUYPZ";"SPW-40P2 KONKURS"
"YWTBQABJRS";"13 pułk zmech."
"YWTLIMRYEZ";"Su-7BKŁ [NPLM]"
"YWVLNTAVEU";"USMC TOW-2"
"YWVLPCXJDP";"Bantam"
"YWVUOEEDJW";"BRDM-1 DShK"
"YWVWEUPASH";"WSW"
"YWYMJGNXSV";"9M8M3"
"YWYPJDTIGI";"WP-8Z"
"YXAXXWZPRE";"M40A1 RCL"
"YXCIVWATGF";"GEB. MISTRAL"
"YXEBMECZRE";"Tampella"
